transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0049046,2023-11-22,P036919,S004,C006843,2,0.0,0
T0049047,2020-04-24,P044003,S001,C007561,2,0.0,1
T0049048,2024-04-27,P012286,S003,,1,,0
T0049049,2023-08-04,P999999,S001,C022781,4,0.1,0
T0049050,2022-03-06,P030080,S005,C012801,3,0.2,0
T0049051,2023-12-01,P044637,S003,C002300,2,0.0,0
T0049052,2024-12-25,P036371,S001,,2,0.0,0
T0049053,2020-12-07,P012874,S001,C004994,4,0.1,0
T0049054,2024-05-16,P038160,S003,C012888,4,0.0,0
T0049055,2022-09-13,P000204,S002,C006647,3,0.3,0
T0049056,2022-12-22,P007634,S001,C009390,3,0.2,1
T0049057,2022-09-07,P021631,S004,C023526,3,0.0,0
T0049058,2023-06-02,P034006,S001,C020702,4,,0
T0049059,2020-04-16,P027025,S002,C012501,2,0.0,0
T0049060,2020-12-17,P022826,S004,C006003,2,0.0,0
T0049061,2021-12-30,P038793,S001,C004582,3,0.0,0
T0049062,2023-03-27,P048902,S003,C011922,1,0.2,0
T0049063,2020-07-19,P037567,S004,C019220,2,0.0,0
T0049064,2023-11-10,P024560,S004,C015129,2,0.0,0
T0049065,2020-11-07,P015819,S002,C011138,3,0.0,0
T0049066,2020-02-02,P009275,S004,C018902,3,0.0,0
T0049067,2023-12-31,P010705,S001,C007304,2,0.0,0
T0049068,2024-02-03,P026091,S003,C001996,1,0.0,0
T0049069,2021-06-29,P013368,S004,C001328,3,0.0,0
T0049070,2022-03-10,P004265,S005,C023159,1,0.3,1
T0049071,2021-04-27,P000264,S003,C006457,4,0.1,0
T0049072,2022-08-16,P046417,S001,C009199,3,0.0,0
T0049073,2020-12-10,P029032,S005,C004037,2,0.1,0
T0049074,2020-08-26,P010668,S003,C013273,3,0.0,0
T0049075,2022-04-24,P016114,S002,C024990,2,0.0,0
T0049076,2020-12-31,P001948,S002,C012644,2,0.0,0
T0049077,2024-12-20,P002858,S002,C002934,4,0.0,0
T0049078,2024-01-23,P036271,S005,C012320,3,0.0,0
T0049079,2022-03-23,P002558,S004,C022605,4,0.0,0
T0049080,2022-03-20,P043633,S002,C016313,4,0.0,0
T0049081,2024-01-24,P024905,S003,C005942,1,0.0,0
T0049082,2020-02-16,P042169,S004,C023773,3,0.0,0
T0049083,2021-03-19,P008570,S004,C002060,2,0.0,0
T0049084,2020-10-25,P008503,S002,C024153,4,0.0,0
T0049085,2021-01-24,P025548,S001,C012156,1,0.0,0
T0049086,2021-10-25,P041889,S002,C001425,4,0.0,1
T0049087,2022-11-07,P023671,S005,C009868,4,0.2,0
T0049088,2021-08-31,P036050,S004,C003275,1,0.0,0
T0049089,2020-05-28,P049371,S005,C021018,1,0.0,0
T0049090,2023-01-01,P041917,S005,C003863,1,0.2,0
T0049091,2024-06-18,P040295,S999,C012516,1,0.0,0
T0049092,2020-01-14,P013379,S005,C008621,3,0.3,0
T0049093,2020-12-24,P007635,S005,C006621,1,0.0,0
T0049094,2023-06-28,P044772,S004,C012847,2,0.0,0
T0049095,2021-10-16,P003580,S003,C014130,4,0.1,0
T0049096,2021-12-06,P039941,S005,C016320,1,0.1,0
T0049097,2023-09-09,P032532,S003,C023465,1,,0
T0049098,2023-06-22,P030401,S005,C004144,2,0.2,0
T0049099,2023-04-22,P007513,S001,C005725,4,0.2,0
T0049100,2023-03-08,P007392,S004,C019710,2,,0
T0049101,2022-09-29,P015167,S001,C016282,3,0.0,0
T0049102,2022-08-17,P008887,S003,C024347,2,0.0,0
T0049103,2024-04-25,P009077,S004,C011461,3,0.2,0
T0049104,2021-04-10,P009865,S005,C003767,4,0.0,1
T0049105,2024-01-17,P026231,S002,C001339,4,0.0,0
T0049106,2022-07-21,P020496,S004,C007529,2,0.1,0
T0049107,2024-06-19,P008576,S004,C000946,1,0.0,1
T0049108,2023-03-15,P009011,S002,C004356,4,0.1,0
T0049109,2021-02-04,P026699,S003,C009987,2,0.0,0
T0049110,2023-05-17,P030865,S002,C012485,1,0.0,0
T0049111,2024-08-28,P046568,S004,C020595,3,0.0,0
T0049112,2022-01-05,P042862,S001,C003420,2,0.0,0
T0049113,2022-09-28,P035755,S004,C018671,2,0.3,0
T0049114,2024-10-12,P034339,S005,,4,0.0,0
T0049115,2023-03-31,P040084,S001,C011450,1,0.2,0
T0049116,2021-10-08,P011812,S004,C005632,1,0.0,0
T0049117,2024-04-12,P037504,S004,C007986,1,0.2,0
T0049118,2021-12-10,P029250,S005,C014358,1,0.0,0
T0049119,2020-05-18,P036180,S004,C009644,1,0.0,0
T0049120,2023-03-01,P001895,S001,C008885,3,0.1,0
T0049121,2023-08-10,P046474,S004,,3,0.1,1
T0049122,2024-07-29,P040458,S005,C013474,2,0.1,0
T0049123,2020-10-26,P003231,S004,,3,0.0,0
T0049124,2021-06-05,P002512,S002,C005211,1,0.0,1
T0049125,2024-01-14,P018254,S004,C009895,1,0.0,0
T0049126,2022-07-13,P003346,S005,C004012,2,0.1,0
T0049127,2021-07-05,P002640,S004,C005911,2,0.3,0
T0049128,2023-10-29,P033201,S001,C013697,3,0.1,1
T0049129,2020-06-23,P033695,S003,C012060,3,0.0,0
T0049130,2020-05-30,P035918,S002,C013501,2,0.0,0
T0049131,2020-05-11,P047084,S005,C019872,1,0.0,0
T0049132,2022-09-08,P013565,S003,C007090,1,0.0,0
T0049133,2023-10-15,P999999,S004,C021914,2,,0
T0049134,2021-03-19,P000031,S002,C000727,2,0.0,0
T0049135,2022-03-12,P028279,S001,C023944,3,0.0,0
T0049136,2022-07-22,P043544,S002,C012829,4,0.0,0
T0049137,2020-01-25,P007539,S002,C019292,3,0.0,0
T0049138,2021-03-23,P033918,S002,C015284,2,0.0,0
T0049139,2023-12-26,P023750,S001,C006111,4,0.0,0
T0049140,2022-12-16,P006307,S003,C014138,3,0.0,0
T0049141,2022-05-21,P030814,S001,C013288,1,0.0,0
T0049142,2020-10-30,P045081,S003,C021853,1,0.0,0
T0049143,2021-12-28,P037225,S001,C012843,3,0.1,0
T0049144,2022-03-15,P033888,S004,C013047,1,0.0,0
T0049145,2023-08-30,P031218,S004,C009123,3,0.0,0
T0049146,2022-08-06,P039902,S003,C008734,4,0.0,0
T0049147,2024-11-02,P029181,S005,C022798,3,0.1,0
T0049148,2022-06-01,P045009,S004,C002764,4,0.2,0
T0049149,2020-08-01,P045343,S004,C008417,3,0.0,0
T0049150,2020-07-30,P013355,S002,C015160,2,,0
T0049151,2020-11-24,P030974,S003,C000368,2,0.2,0
T0049152,2022-01-17,P029970,S005,C008218,1,0.1,0
T0049153,2023-02-11,P030699,S004,C009033,1,0.0,0
T0049154,2021-08-20,P020221,S003,C004551,3,0.0,0
T0049155,2024-02-04,P021271,S002,C003950,4,0.1,0
T0049156,2024-10-07,P046302,S005,C002118,3,0.0,0
T0049157,2020-11-24,P046766,S001,C015052,3,0.1,0
T0049158,2021-02-24,P002658,S003,C002187,4,0.0,0
T0049159,2021-03-01,P018907,S004,C001663,4,0.3,0
T0049160,2020-03-03,P038802,S005,C016559,1,0.2,0
T0049161,2024-06-19,P035895,S004,C013835,4,0.0,0
T0049162,2020-01-30,P032976,S004,C015359,4,0.0,0
T0049163,2023-01-17,P022914,S001,C004122,4,0.0,0
T0049164,2020-03-28,P031972,S001,C022286,1,0.0,0
T0049165,2022-01-10,P030449,S004,C017793,1,0.3,0
T0049166,2022-03-25,P036061,S004,C022050,3,0.0,0
T0049167,2021-05-25,P008309,S001,C017783,4,0.3,0
T0049168,2020-03-06,P024512,S005,C020883,3,0.0,0
T0049169,2024-03-01,P032173,S001,C017044,3,0.1,0
T0049170,2022-11-06,P007927,S005,C000962,4,0.0,0
T0049171,2023-12-03,P040954,S002,C003081,2,0.1,0
T0049172,2020-10-26,P037204,S005,C000960,2,0.0,0
T0049173,2023-03-29,P023047,S002,C008164,2,0.0,0
T0049174,2020-12-06,P027015,S004,C023836,2,0.1,0
T0049175,2023-07-10,P038469,S002,C014115,2,0.0,0
T0049176,2021-06-01,P015472,S003,C012042,1,0.1,0
T0049177,2023-07-29,P022640,S004,C023787,3,0.0,0
T0049178,2023-02-18,P014051,S005,C016177,3,0.2,0
T0049179,2020-10-12,P014644,S001,C007191,3,0.0,1
T0049180,2022-11-13,P021527,S004,C012095,3,0.1,0
T0049181,2022-08-13,P007410,S001,C024143,1,0.0,1
T0049182,2021-04-02,P013444,S002,C018112,1,0.0,0
T0049183,2024-09-13,P048069,S001,C012705,3,0.0,0
T0049184,2024-11-05,P014101,S005,C011228,3,0.0,0
T0049185,2020-12-16,P039991,S002,C023945,3,0.1,1
T0049186,2024-06-25,P028900,S004,C022690,1,0.2,0
T0049187,2020-08-14,P009561,S004,C005362,3,0.2,0
T0049188,2020-03-21,P021756,S001,C003164,2,,0
T0049189,2024-12-23,P008659,S003,C009260,4,0.2,0
T0049190,2022-08-24,P048435,S001,C001793,4,0.2,0
T0049191,2023-10-30,P042878,S002,C011546,3,0.1,0
T0049192,2024-01-06,P012199,S001,C013546,2,0.1,0
T0049193,2022-12-04,P005044,S003,C011604,3,0.0,0
T0049194,2022-12-10,P022815,S002,C016945,1,0.0,0
T0049195,2021-02-19,P003700,S003,C002944,4,0.0,0
T0049196,2020-06-19,P041433,S002,C009253,3,0.0,0
T0049197,2020-12-17,P014290,S002,C021640,1,0.0,0
T0049198,2023-07-27,P017497,S002,C008772,1,0.0,1
T0049199,2022-06-22,P024380,S002,C017155,3,0.0,0
T0049200,2021-04-15,P010460,S005,C020395,3,0.0,0
T0049201,2024-01-06,P043023,S004,C011327,1,0.0,0
T0049202,2022-05-24,P023635,S001,C013814,2,0.0,0
T0049203,2021-12-24,P043803,S003,C012561,2,0.0,0
T0049204,2024-04-10,P014846,S001,C019143,1,0.2,0
T0049205,2021-08-18,P022584,S003,C024369,4,0.2,0
T0049206,2023-01-20,P028460,S001,C003772,1,0.0,0
T0049207,2021-12-15,P027318,S003,C024925,3,0.1,0
T0049208,2020-11-01,P049480,S003,C021472,1,0.0,0
T0049209,2021-01-11,P020537,S004,C024540,2,0.2,0
T0049210,2020-01-06,P999999,S004,C018828,1,0.0,0
T0049211,2022-08-24,P046457,S002,C002453,4,0.0,0
T0049212,2020-09-30,P044126,S005,C019973,2,0.1,0
T0049213,2020-01-14,P008793,S004,C003075,4,0.0,1
T0049214,2020-05-11,P014737,S003,C002497,3,0.0,0
T0049215,2023-06-17,P019901,S002,C024628,2,0.1,0
T0049216,2022-07-08,P030156,S003,C018217,3,0.2,0
T0049217,2024-09-26,P047303,S004,C006763,2,0.0,1
T0049218,2020-02-16,P027065,S002,C001239,2,0.0,0
T0049219,2023-02-01,P000952,S003,C013992,2,0.0,1
T0049220,2021-08-27,P034526,S002,C013701,1,0.0,0
T0049221,2020-10-09,P030377,S005,C010426,3,0.1,0
T0049222,2023-01-20,P036978,S002,C018867,2,0.0,0
T0049223,2022-08-20,P031310,S001,C019264,3,0.0,0
T0049224,2021-06-02,P021638,S004,C024625,3,0.0,0
T0049225,2024-08-26,P031780,S003,C015284,4,0.0,0
T0049226,2023-10-11,P005352,S002,C014690,4,0.0,0
T0049227,2020-05-22,P010387,S005,C002876,3,0.0,0
T0049228,2022-06-13,P008948,S005,,2,0.1,0
T0049229,2023-10-28,P010611,S004,C021802,3,0.2,0
T0049230,2024-01-07,P039436,S004,C020748,3,0.3,1
T0049231,2020-11-24,P037648,S002,C018573,3,0.3,0
T0049232,2022-09-30,P004107,S005,C024312,1,0.2,0
T0049233,2023-06-09,P044189,S003,C001969,3,0.0,0
T0049234,2023-11-30,P013168,S004,C013142,2,0.1,0
T0049235,2022-05-30,P040103,S002,C022751,1,0.1,0
T0049236,2024-04-09,P035336,S004,C021837,3,,0
T0049237,2024-12-23,P047755,S005,C016499,2,0.0,0
T0049238,2021-03-04,P020996,S003,C003494,3,0.0,0
T0049239,2023-07-12,P021798,S004,C013650,4,0.1,0
T0049240,2022-03-21,P046228,S003,C004429,2,0.0,0
T0049241,2021-10-30,P041769,S004,C010735,3,0.0,0
T0049242,2020-05-15,P039048,S003,C017756,2,0.1,0
T0049243,2020-11-17,P046672,S005,C024221,1,0.2,0
T0049244,2023-07-03,P028185,S003,C017419,3,0.1,0
T0049245,2024-02-06,P021676,S004,C016137,2,0.0,0
T0049246,2024-02-05,P017075,S001,C012034,4,,0
T0049247,2021-11-01,P019759,S004,C008652,4,0.0,0
T0049248,2021-12-24,P023599,S005,C004412,1,0.3,0
T0049249,2021-11-10,P023281,S002,C012975,3,0.0,1
T0049250,2020-07-06,P026094,S004,C022969,1,0.1,0
T0049251,2023-11-02,P029223,S002,C000503,2,0.0,0
T0049252,2023-12-23,P021168,S005,C021009,1,0.0,0
T0049253,2020-02-09,P040583,S002,,2,0.1,0
T0049254,2020-02-07,P045176,S003,C002119,2,0.0,0
T0049255,2022-01-14,P044364,S001,C024657,2,0.1,0
T0049256,2024-12-17,P024340,S005,C002925,2,0.0,0
T0049257,2020-06-14,P021480,S004,C018808,1,0.0,0
T0049258,2020-03-07,P009146,S004,C022941,1,0.0,0
T0049259,2022-11-17,P023328,S004,C003606,1,0.0,0
T0049260,2020-08-23,P013177,S005,C001212,3,0.2,0
T0049261,2023-06-20,P047462,S002,C009819,1,0.0,0
T0049262,2021-09-13,P002531,S003,C020290,3,0.2,0
T0049263,2023-11-11,P041567,S004,C011208,1,0.0,0
T0049264,2023-01-06,P026748,S003,C002714,1,,0
T0049265,2024-04-23,P029137,S005,C017035,2,0.0,0
T0049266,2021-06-08,P027900,S002,C011952,3,0.0,0
T0049267,2023-12-25,P002091,S002,C010060,4,0.0,0
T0049268,2020-09-20,P007167,S001,C020951,1,,0
T0049269,2020-09-20,P038863,S002,,4,0.2,0
T0049270,2022-05-29,P039571,S004,C023578,3,0.1,1
T0049271,2024-12-01,P018757,S001,,1,0.0,0
T0049272,2020-12-20,P009773,S003,C023895,2,0.0,0
T0049273,2021-03-01,P007937,S004,C001775,1,0.0,0
T0049274,2023-11-14,P026881,S002,C002596,4,0.0,0
T0049275,2020-04-07,P005738,S001,C000961,4,0.0,0
T0049276,2020-01-27,P038248,S004,C002258,1,0.0,0
T0049277,2021-03-05,P000468,S002,C005581,2,,0
T0049278,2022-05-06,P038783,S002,C001674,4,0.1,0
T0049279,2020-01-22,P037175,S004,,3,0.0,0
T0049280,2022-07-14,P032027,S003,C021294,3,0.3,0
T0049281,2020-10-02,P009412,S001,C005403,1,,0
T0049282,2020-09-21,P028777,S004,C022731,3,0.3,0
T0049283,2021-05-07,P037550,S001,C017920,2,0.1,1
T0049284,2021-10-21,P047500,S005,C021443,4,0.0,0
T0049285,2020-03-19,P039191,S001,C024913,1,0.2,0
T0049286,2020-11-10,P033716,S002,C013133,1,0.0,0
T0049287,2024-03-07,P007443,S003,C011898,3,0.2,0
T0049288,2023-09-01,P028611,S004,,4,0.0,0
T0049289,2022-12-19,P001580,S001,C007609,4,0.0,0
T0049290,2021-04-17,P035998,S001,C001782,2,0.1,0
T0049291,2020-01-06,P035706,S001,C021374,3,0.3,0
T0049292,2023-12-15,P001464,S002,C024781,4,0.0,1
T0049293,2021-01-24,P038050,S002,C010115,4,0.2,0
T0049294,2023-10-03,P024934,S001,,1,0.0,1
T0049295,2021-07-10,P018027,S004,C001329,3,0.0,1
T0049296,2023-10-30,P036762,S005,,2,0.0,0
T0049297,2020-10-18,P008983,S005,C004083,3,0.0,0
T0049298,2024-12-01,P016213,S001,C016763,1,0.1,0
T0049299,2024-08-04,P016242,S001,C000539,3,0.0,0
T0049300,2023-08-03,P028637,S001,C007681,2,0.0,0
T0049301,2021-07-16,P011604,S001,C018671,2,0.2,1
T0049302,2021-02-08,P028948,S001,C014281,4,0.3,0
T0049303,2022-07-24,P022063,S003,C011839,4,0.1,0
T0049304,2021-11-08,P014370,S005,C001061,2,0.1,0
T0049305,2024-07-10,P031226,S002,C003287,2,0.0,0
T0049306,2021-02-23,P029532,S003,C022728,1,0.1,0
T0049307,2023-03-22,P008771,S003,C007299,4,0.1,0
T0049308,2020-08-22,P007326,S005,C019227,2,0.0,0
T0049309,2022-06-09,P000419,S003,C018166,1,,0
T0049310,2024-04-20,P009255,S004,C004967,1,0.0,0
T0049311,2023-03-19,P021451,S005,C020128,2,0.2,0
T0049312,2020-10-16,P012120,S004,C024108,1,0.0,0
T0049313,2024-10-05,P015077,S004,C009704,3,0.0,0
T0049314,2023-02-21,P010208,S001,C018507,2,0.3,1
T0049315,2020-03-02,P010668,S001,C004024,2,0.2,1
T0049316,2024-11-05,P043300,S002,C007063,2,0.1,1
T0049317,2023-05-26,P004624,S002,C019836,4,0.0,0
T0049318,2020-08-17,P007313,S004,C000888,1,0.1,0
T0049319,2024-11-19,P027941,S003,C008734,3,0.0,0
T0049320,2022-05-01,P028943,S003,C006509,1,0.0,0
T0049321,2023-12-23,P039382,S003,C005142,4,0.0,0
T0049322,2022-03-22,P006005,S005,C001092,1,0.1,0
T0049323,2021-03-28,P008504,S005,C023549,2,0.2,0
T0049324,2020-09-10,P030306,S004,C013662,4,0.0,0
T0049325,2022-05-14,P028551,S002,C019342,3,0.0,0
T0049326,2024-09-16,P001511,S001,C001285,4,,0
T0049327,2024-05-25,P034472,S004,C021531,4,0.0,0
T0049328,2022-05-23,P010068,S003,C002247,2,0.1,1
T0049329,2023-06-07,P028333,S005,C014547,1,0.0,1
T0049330,2022-02-28,P035781,S001,C002312,3,0.1,0
T0049331,2024-09-08,P032205,S004,C002348,4,0.2,0
T0049332,2023-02-17,P023588,S001,C008155,4,0.1,0
T0049333,2022-08-23,P029746,S001,C015545,2,0.1,0
T0049334,2024-01-28,P999999,S003,C011365,3,0.0,0
T0049335,2023-10-16,P042847,S003,C007268,3,0.0,0
T0049336,2021-09-17,P045473,S004,C013350,3,0.2,0
T0049337,2020-01-19,P008932,S003,C008881,2,0.0,0
T0049338,2021-05-24,P030746,S005,C008671,1,0.0,0
T0049339,2021-02-26,P016149,S005,,4,0.1,0
T0049340,2024-10-23,P046341,S001,C018965,1,0.0,1
T0049341,2020-01-03,P024291,S001,C019446,3,0.2,0
T0049342,2021-06-04,P031169,S002,C004731,2,0.1,0
T0049343,2022-02-04,P045731,S004,C010694,4,0.1,0
T0049344,2021-07-24,P049908,S002,C006716,2,0.1,0
T0049345,2021-06-01,P032559,S005,C010176,1,0.1,0
T0049346,2020-05-11,P021241,S003,C000816,1,0.0,0
T0049347,2020-02-08,P048751,S005,C011812,2,0.1,0
T0049348,2022-03-08,P020586,S001,C017065,3,0.3,0
T0049349,2020-07-22,P009133,S004,C013882,4,0.1,0
T0049350,2022-06-11,P032400,S005,C020220,1,0.0,0
T0049351,2022-03-11,P048046,S005,C008050,1,0.1,0
T0049352,2021-06-24,P020582,S001,C022681,2,0.1,0
T0049353,2023-04-03,P020015,S001,C004888,4,0.1,0
T0049354,2022-08-08,P003102,S004,C006955,4,0.2,0
T0049355,2020-01-09,P047310,S002,C011072,3,0.0,0
T0049356,2020-03-03,P000195,S004,C012856,3,0.0,0
T0049357,2023-11-05,P023063,S005,C016250,2,0.0,0
T0049358,2023-01-24,P043800,S005,C005776,2,0.0,0
T0049359,2021-08-11,P031535,S004,C004651,2,0.2,0
T0049360,2021-08-17,P028512,S001,C016680,4,0.3,0
T0049361,2024-06-03,P016967,S001,C002732,3,0.0,0
T0049362,2024-02-13,P009835,S005,C004422,4,0.0,1
T0049363,2021-11-09,P026066,S005,C018618,1,0.0,0
T0049364,2023-02-05,P008672,S002,C020781,4,0.0,1
T0049365,2020-02-26,P036241,S002,C012297,2,0.1,1
T0049366,2020-07-23,P048488,S005,C001023,2,0.0,0
T0049367,2021-11-05,P042152,S001,C006142,2,0.1,0
T0049368,2024-02-01,P007636,S001,C022905,1,0.3,0
T0049369,2023-09-05,P022161,S004,C011000,1,0.0,0
T0049370,2020-07-13,P044772,S005,,2,0.0,0
T0049371,2022-09-30,P010299,S004,C016207,2,0.1,0
T0049372,2022-04-13,P032427,S003,C023255,4,0.0,0
T0049373,2021-09-05,P006246,S005,C013277,1,0.0,0
T0049374,2020-10-19,P021337,S001,C024906,2,0.0,0
T0049375,2023-04-03,P044923,S001,C001481,3,0.3,0
T0049376,2022-04-25,P031568,S005,C001117,4,0.0,0
T0049377,2024-08-27,P023255,S005,C001452,1,0.2,0
T0049378,2023-11-20,P046665,S003,C000002,3,0.0,0
T0049379,2020-12-14,P047045,S002,C013236,2,0.0,1
T0049380,2022-11-22,P010840,S002,C001782,4,0.0,0
T0049381,2020-01-08,P045356,S003,C005072,1,0.3,1
T0049382,2023-04-15,P003104,S004,C012349,4,0.1,0
T0049383,2020-09-22,P047139,S005,C024457,4,0.0,0
T0049384,2021-08-28,P043204,S001,C009321,3,0.0,0
T0049385,2020-07-15,P012757,S003,C012769,3,0.0,0
T0049386,2020-08-31,P035752,S001,C015001,3,0.0,0
T0049387,2022-01-04,P006579,S004,C011857,4,0.1,1
T0049388,2020-01-13,P017576,S001,C016936,4,0.1,1
T0049389,2021-10-12,P011629,S002,C003354,4,0.0,0
T0049390,2024-08-02,P002267,S001,C016435,3,0.0,0
T0049391,2020-02-07,P019275,S003,C004883,1,0.0,0
T0049392,2023-09-01,P039462,S005,C024432,1,0.0,0
T0049393,2023-06-02,P017092,S005,C019074,1,0.1,0
T0049394,2024-07-08,P039194,S003,C010286,4,0.0,0
T0049395,2022-04-15,P040819,S003,C011079,3,0.0,0
T0049396,2023-06-14,P022993,S005,C003956,3,0.3,0
T0049397,2023-03-19,P025294,S001,C008126,1,0.0,0
T0049398,2023-12-15,P048806,S002,C015188,2,0.0,0
T0049399,2022-05-01,P048283,S002,C024491,2,0.0,0
T0049400,2020-07-21,P033794,S005,C021788,4,0.0,0
T0049401,2024-02-05,P003611,S005,C007605,4,0.0,0
T0049402,2024-01-12,P031601,S001,C010213,3,0.0,0
T0049403,2024-05-01,P028103,S002,C012055,3,0.0,0
T0049404,2021-02-03,P027381,S004,C024723,4,0.0,0
T0049405,2020-09-07,P005689,S002,C011970,1,0.0,0
T0049406,2021-11-06,P018058,S002,C003895,3,0.1,0
T0049407,2024-09-09,P023599,S005,C014129,3,0.1,0
T0049408,2020-11-28,P044794,S001,C002075,1,0.0,0
T0049409,2023-12-21,P036099,S002,C011252,4,0.0,1
T0049410,2021-11-09,P043571,S003,C009514,1,0.0,0
T0049411,2022-02-01,P035790,S999,C007070,2,,0
T0049412,2020-11-23,P012372,S003,C010421,4,0.0,0
T0049413,2023-11-30,P039382,S002,C018101,2,0.0,0
T0049414,2021-05-15,P010773,S004,C011187,1,0.1,0
T0049415,2023-11-27,P044605,S001,C005397,1,0.0,0
T0049416,2020-11-29,P016301,S002,C012450,4,0.0,0
T0049417,2020-09-29,P042789,S001,C014740,2,0.0,0
T0049418,2023-09-15,P046333,S005,C007923,1,0.0,1
T0049419,2024-06-12,P047758,S003,C017328,3,0.0,0
T0049420,2023-02-05,P002248,S004,C023727,4,0.0,0
T0049421,2020-04-08,P022609,S003,C014175,2,0.3,0
T0049422,2021-10-26,P016551,S002,C011517,2,0.2,0
T0049423,2022-10-27,P040185,S002,C000445,4,0.0,0
T0049424,2024-09-11,P011965,S004,C006425,4,0.1,0
T0049425,2023-01-27,P038976,S003,C015418,2,0.0,0
T0049426,2021-01-30,P033956,S002,C009613,2,0.2,1
T0049427,2022-07-22,P036480,S001,C018164,1,0.0,0
T0049428,2023-08-19,P029762,S001,C017429,3,0.0,0
T0049429,2022-06-30,P019726,S004,C010540,2,,0
T0049430,2023-07-26,P003542,S004,C018696,1,0.0,0
T0049431,2021-09-14,P033506,S003,C012785,2,0.3,0
T0049432,2021-04-26,P021992,S004,,1,0.0,0
T0049433,2021-12-17,P003936,S001,C021145,4,0.0,0
T0049434,2021-07-09,P001447,S999,C023313,1,0.0,0
T0049435,2024-02-24,P017420,S004,C022082,2,0.0,0
T0049436,2020-04-27,P046854,S001,C001930,1,0.2,0
T0049437,2023-12-03,P038446,S004,C003806,3,0.0,0
T0049438,2024-10-08,P017384,S004,C023602,1,0.0,0
T0049439,2023-12-31,P011114,S002,C023126,1,0.0,0
T0049440,2021-09-18,P027186,S003,C022820,1,0.1,0
T0049441,2022-10-14,P028947,S005,C016344,2,0.0,0
T0049442,2022-04-08,P014693,S002,C008130,3,0.2,0
T0049443,2020-12-23,P014975,S001,C021701,3,0.0,0
T0049444,2021-11-27,P003588,S005,C004930,1,0.0,0
T0049445,2024-03-08,P007829,S001,C019584,4,0.0,0
T0049446,2024-11-17,P024406,S003,C007037,4,0.0,0
T0049447,2023-10-17,P020678,S005,C016563,3,,0
T0049448,2021-02-10,P045666,S003,C003722,4,0.2,0
T0049449,2023-05-05,P043485,S001,C007537,1,0.0,0
T0049450,2022-01-15,P034793,S002,C007121,2,0.0,0
T0049451,2020-04-05,P042135,S001,C011179,1,0.0,0
T0049452,2024-04-29,P019076,S005,C015340,1,0.1,0
T0049453,2020-08-06,P046304,S004,C011185,3,0.0,0
T0049454,2020-06-27,P025532,S001,C020278,1,0.2,0
T0049455,2020-08-25,P009730,S004,C014581,3,0.0,0
T0049456,2021-11-06,P007684,S001,C021595,3,0.0,0
T0049457,2024-05-08,P024463,S004,C007970,1,0.0,0
T0049458,2020-11-21,P025579,S003,C003521,3,0.0,0
T0049459,2024-07-31,P015491,S004,C016180,3,0.2,1
T0049460,2021-10-26,P008068,S005,C018225,1,0.0,0
T0049461,2021-10-16,P021783,S003,C024186,3,0.0,0
T0049462,2022-11-03,P025580,S005,C003624,1,0.0,0
T0049463,2023-11-05,P037647,S004,C024596,3,0.0,0
T0049464,2022-06-10,P013674,S001,C022186,4,0.0,0
T0049465,2024-09-05,P038587,S005,C004632,1,0.2,0
T0049466,2021-01-06,P025337,S001,C014192,4,0.0,0
T0049467,2022-08-06,P011300,S004,C022021,2,0.0,0
T0049468,2022-07-01,P030731,S004,C012687,4,0.3,0
T0049469,2023-12-13,P011296,S002,C017385,1,,0
T0049470,2023-01-17,P039550,S005,C019803,4,0.2,1
T0049471,2023-02-04,P039780,S003,C017563,4,0.3,0
T0049472,2023-01-07,P015938,S005,C018037,3,0.0,0
T0049473,2020-12-28,P007669,S001,C023494,2,0.0,1
T0049474,2022-04-03,P002293,S005,C015684,3,0.2,0
T0049475,2020-03-23,P999999,S005,C015679,1,0.0,0
T0049476,2021-03-28,P020549,S004,C004354,2,0.0,0
T0049477,2020-06-17,P002817,S005,C008995,1,0.0,0
T0049478,2022-06-30,P011217,S004,C007395,4,0.0,1
T0049479,2021-07-19,P012110,S003,C002275,3,,0
T0049480,2022-12-24,P001298,S004,C024909,4,0.0,0
T0049481,2023-04-18,P018296,S003,C003068,2,0.0,0
T0049482,2020-02-08,P042995,S004,C006669,3,0.2,0
T0049483,2021-05-02,P029231,S001,C011289,4,0.0,0
T0049484,2020-02-10,P047379,S002,C020199,2,0.0,0
T0049485,2021-06-05,P013417,S003,C017655,3,0.0,1
T0049486,2022-01-04,P047331,S002,C009856,1,0.1,0
T0049487,2024-07-01,P030120,S002,C004663,4,0.0,0
T0049488,2022-12-28,P037348,S002,C016129,3,0.0,0
T0049489,2024-12-29,P047023,S001,C010060,1,0.0,0
T0049490,2024-06-21,P048837,S003,C008416,4,0.1,0
T0049491,2022-11-05,P001480,S005,C022438,1,0.0,0
T0049492,2020-01-15,P045378,S004,C014896,1,0.0,0
T0049493,2023-12-18,P000614,S002,C019711,2,0.2,0
T0049494,2024-04-03,P028004,S005,C003425,2,0.0,0
T0049495,2023-04-29,P017480,S004,C000292,2,0.0,0
T0049496,2022-08-22,P015878,S001,C010330,4,0.0,0
T0049497,2020-08-29,P027748,S002,C016864,2,0.0,0
T0049498,2024-09-09,P001890,S005,C024966,4,0.0,0
T0049499,2023-01-18,P016493,S004,C022271,2,0.0,0
